	logFC	logCPM	F	PValue	FDR
GTDC2	18.2734015767353	2.03290429118716	742.219528472524	2.81651962033266e-17	4.31334609466638e-17
ARL17B	15.9681794176273	3.06734191559918	739.089438658545	2.81710200280368e-17	4.31372898706808e-17
RNF141	14.0152669491022	6.03108918889797	728.432803901352	2.82158890940033e-17	4.32008994397863e-17
SUMF1	15.7380729164275	4.8539005812007	728.963266061647	2.82749681979974e-17	4.32862482002604e-17
CLK2	13.6669644181698	5.30125744071188	728.460895860075	2.83061203366499e-17	4.33288283818114e-17
ZNF550	16.903663806463	2.14710066959837	745.249982904346	2.83134392132904e-17	4.33349207015679e-17
TBC1D17	17.3948717083226	2.00845362318958	743.975137117782	2.83930171930412e-17	4.34515941691407e-17
MFRP	18.2431837114001	1.63270707305001	730.359856716752	2.86035744765173e-17	4.37686622413013e-17
CPNE8	17.8599969068193	4.68121414155717	729.843884456801	2.86187858672391e-17	4.37867761135089e-17
ARHGEF6	15.9165922023046	5.00793291438366	727.734949233605	2.87150654681281e-17	4.39289055529037e-17
CPSF1	13.6539028754496	5.79404011739587	727.113998019389	2.8736585016734e-17	4.39566454840531e-17
QSOX2	14.5608291718146	4.39455759693766	728.301640827619	2.88382110738763e-17	4.41068986009711e-17
RHOJ	18.0722889100562	2.36199918920151	741.51446161689	2.89033403591914e-17	4.42013025240892e-17
SPDL1	13.799328456872	5.22532987644442	726.924680313431	2.89153484084897e-17	4.42144565261295e-17
VPS4B	13.970067027956	7.37110803571248	726.118733244969	2.90679762325224e-17	4.4442603783945e-17
LOC100127983	19.9863017300327	1.2817275720474	671.249749659593	2.90983530346041e-17	4.44838073069643e-17
CLEC4A	18.62570353457	1.79629331974384	732.335095993003	2.91714591365365e-17	4.45903154084451e-17
ZNF75A	16.4087772037382	3.82161783251019	729.158601144308	2.92851970992273e-17	4.47588993347705e-17
NOD1	15.1543716603087	3.85734124521801	729.005114203298	2.93273809609891e-17	4.48180946064616e-17
NEIL2	16.1647788194341	2.99997710485772	736.371160396591	2.93335714849954e-17	4.48222774080239e-17
RUNX2	16.3017242630294	4.18061102218645	727.46275393616	2.93995871388457e-17	4.49178624455655e-17
AAK1	13.8324326993537	6.5836360648276	725.211597337373	2.94381979747887e-17	4.49715597357325e-17
HIST1H2BO	14.5554351523676	4.96504278706688	725.351871751252	2.95993465641077e-17	4.52124183894968e-17
TSPAN12	14.2696128738205	5.44404172300705	724.967244204242	2.96285666361851e-17	4.52517258615023e-17
TMBIM6	10.6277720728061	9.75021190205411	724.345754067101	2.97611491323001e-17	4.54488709951904e-17
APOL4	16.8060514855281	3.23480649062629	731.826154731543	2.98345241304415e-17	4.55555633751764e-17
PRDM8	17.6635901225632	1.56941902851503	722.040812633012	2.98511593078845e-17	4.55756024770066e-17
SMO	17.9218858809425	1.95194188871232	739.002592569999	2.99366297902666e-17	4.57007196010198e-17
CDKL1	18.690167732491	2.96547170385634	735.077419779958	2.99403616513038e-17	4.57010412645269e-17
SPRY3 (NC_000023 154997450..155012117)	17.833221078335	1.54430611167432	722.454967299546	2.99613699426267e-17	4.57277305368476e-17
ZNF789	16.3539382132498	3.03444902197288	733.681130734382	3.01272455610692e-17	4.59754873764982e-17
NDFIP2	12.8911771726807	7.23585039943725	723.313360388491	3.01889757237317e-17	4.60642741498135e-17
CAPS	17.4998983386837	1.86241924644313	736.35250865381	3.02430631568033e-17	4.61413796534796e-17
NCMAP	18.0969126347342	2.15495281983021	738.367347524134	3.02691419816394e-17	4.61757397484365e-17
COX5B	14.9268111532412	6.12016480533818	723.237754876513	3.02731428780121e-17	4.61764157261392e-17
FAIM	15.3122937895808	4.09136331285243	725.190344856486	3.03370466735806e-17	4.62684522651472e-17
TRAPPC9	14.0748716542862	5.14734768584853	723.131697938565	3.0446915763645e-17	4.64305627654035e-17
KDELC2	14.398516577555	5.81499845098636	722.754059669066	3.04815260178547e-17	4.64778813658055e-17
LAD1	12.6710129662719	7.32686748822243	722.554535366342	3.0500793213139e-17	4.65017966772385e-17
HTATIP2	14.0715882200483	6.56421665475766	722.396678825865	3.05875188280409e-17	4.66285420330213e-17
CCDC134	16.2182954371321	3.04411211794529	732.625384845602	3.06170488122749e-17	4.66680771032902e-17
HIST2H2AB	14.8030625126855	4.80920275666171	722.89851316378	3.06634954305529e-17	4.67333850626053e-17
MAGED1	13.3566841618166	6.2237048667715	722.13728562503	3.0704575429253e-17	4.67904995299137e-17
FAM221A	15.7438339861751	3.43456228047574	728.237976992256	3.07448706522398e-17	4.68464048127988e-17
SUV420H2	16.9680967558601	2.34858696126403	739.665733784878	3.08136311478018e-17	4.69456648277169e-17
CDH5	15.9397038952613	3.81498227322955	725.169212713998	3.08238341584223e-17	4.69556975988455e-17
CCDC159	16.9310602248705	2.8642824741708	733.314789452424	3.083103708359e-17	4.69611583508878e-17
YIF1B	17.3307328186944	2.78341777729256	734.153529439095	3.0845588787756e-17	4.69778100066046e-17
BMF	16.752625966683	3.85717046712923	724.978299384974	3.10059589666904e-17	4.72165131325443e-17
NR1I2	14.1681563060617	5.17453584715098	721.557376324847	3.10931388200392e-17	4.73437175909536e-17
BCL2L12	17.2023236001059	1.95870494507909	735.068372922575	3.13787867336149e-17	4.77730525531481e-17
IRF9	14.0666880505222	5.19630378586097	720.541932723795	3.15205721652725e-17	4.79832871373529e-17
TMEM204	19.4075404351642	1.23361486421391	676.474878163131	3.16321836275587e-17	4.81475444238401e-17
TCEAL3	18.6520382715646	2.89310278017752	731.261866472486	3.1642070843058e-17	4.81569462326512e-17
ERN2	14.8366930981748	5.75907805084698	720.028832179963	3.16479924303576e-17	4.81603111447545e-17
DAPK2	15.36270876965	4.34788685580884	721.317033961115	3.16591139363627e-17	4.81715873130189e-17
HIST1H2AB	15.8608541969338	4.07252797714088	722.045473482214	3.1698632239628e-17	4.82260635140232e-17
VARS	13.1895045048865	5.86574684516696	719.832549747983	3.17113654630626e-17	4.8239781099987e-17
SRI	14.2018477379502	7.90842604255156	719.558349597722	3.17659910840177e-17	4.83172153145981e-17
GBP2	12.988685088349	6.56750206667341	719.572110882789	3.17804426151877e-17	4.83335323063653e-17
RALGAPA2	11.1894601571965	7.85322715473126	719.43188474816	3.18197034488084e-17	4.83875724735892e-17
ZNF154	18.4975392761111	1.82809659717682	728.117877791628	3.18856688631707e-17	4.8482204331665e-17
PLCL1	17.8325930726014	2.60347225130241	732.779598331051	3.19349276870859e-17	4.85514146012286e-17
NCAPG2	12.9974120047519	5.84050487783239	719.251974539373	3.19700500962409e-17	4.85991192549907e-17
ZDHHC9	12.3665079205367	6.29128187603345	719.110871779437	3.19975561041277e-17	4.86352360552141e-17
CCDC88C	13.2514916691952	6.59328740296961	718.827258751121	3.21043967472286e-17	4.87919163211101e-17
TSPAN33	16.8217389632885	3.31594374363733	725.7632106318	3.21100493171282e-17	4.87947933599119e-17
LTBP4	16.2160605805383	5.15645855411802	719.115949888334	3.22597885117216e-17	4.90165997534107e-17
LGR4	13.4980312400607	7.92907375768844	718.294411232525	3.23174045274155e-17	4.90983955707978e-17
PBK	14.5635101225899	4.83083501111752	718.901343614953	3.23693630645971e-17	4.91715780916908e-17
POLE	12.7092402834642	6.29056548578512	718.122877440244	3.24228770700121e-17	4.92471060844572e-17
BNIP3L	12.6787326883323	6.77316113002743	718.050733383711	3.24423605803922e-17	4.92709335329874e-17
USP53	12.6942442900044	7.84716712495035	717.953928744951	3.24676553692727e-17	4.93035800910015e-17
SEC23B	12.924268087529	6.92949814700274	717.784207685619	3.25549895317048e-17	4.94304175400089e-17
SUMF2	13.9671003854393	5.63930448192893	717.709078979949	3.26591841353248e-17	4.95828226567295e-17
MICA	15.4018714359786	4.24054215032624	719.253032809757	3.26826194130017e-17	4.96125985217952e-17
KIF18A	13.5333766830315	4.82795626152535	718.481463299983	3.27129435929672e-17	4.96528236338581e-17
APP	10.1220590917105	9.88087300455936	717.31444662921	3.2746340357641e-17	4.96977024674723e-17
CSPP1	13.4365000502233	5.57607891274872	717.198431069323	3.29122505394905e-17	4.99436571673152e-17
MORC2	12.9740793759321	5.50337180059857	717.216326649253	3.29574998696319e-17	5.00064754276306e-17
EXD3	18.3068249291518	1.44019412821244	707.929600450631	3.30100623931002e-17	5.00803740268904e-17
MARCKS	12.9114924785749	8.60453604145205	716.647967577544	3.30464693432538e-17	5.01297482008054e-17
ZNF681	15.5869453246431	4.59646225819812	717.472063836447	3.3163145659628e-17	5.03008609929077e-17
SLMO2	12.8668584407133	7.70187221063844	716.307364752581	3.32066254514657e-17	5.03609244840587e-17
SOD1	12.9313326337739	7.44996024268803	716.070558510139	3.33149036100249e-17	5.05192351857126e-17
NOC4L	16.8049531786253	2.46889824141741	732.803207909287	3.34135777616621e-17	5.06629469355855e-17
ZZEF1	13.3640157966666	7.77652561437291	715.120813482098	3.37505132218249e-17	5.11678438390451e-17
IGF2BP2	12.3322111134963	7.00979974641994	714.811452705024	3.39027572218942e-17	5.13926519484892e-17
GJC1	15.6295494046666	3.3349684776415	722.273927955954	3.3946644952339e-17	5.14531711825772e-17
ENDOD1	14.8232010590793	7.55990344274935	714.469265969408	3.40632025895309e-17	5.16238097161982e-17
DSC2	12.4616568232563	9.06644233487224	714.420334902024	3.40696964748796e-17	5.16276229477481e-17
STAP2	16.1373971187068	5.48223960555161	714.742233289012	3.41387587649005e-17	5.17262374515111e-17
GAPDH	9.5266579689822	9.99339957564382	714.234016958544	3.4156605543523e-17	5.1747237463451e-17
RPL15	10.5162533306998	9.48042659808941	714.214096760493	3.41659997930251e-17	5.17554284913251e-17
KLHL25	16.2091553760475	2.59822529262445	730.18157159108	3.41966731179786e-17	5.17958478700251e-17
RAB32	15.4467097579924	4.91709239367954	714.526143675967	3.43442997326128e-17	5.20133799567773e-17
USP27X	17.2926475616992	2.04912674360034	730.103964595267	3.44675125545522e-17	5.21938916632287e-17
RRAS2	15.6053532820708	5.34974903598552	713.819124930257	3.45470786767025e-17	5.23082750985676e-17
JMJD7	17.2006028788485	1.72599879625878	716.732926983624	3.45759574757893e-17	5.23458943285045e-17
PPM1K	15.993808659552	4.56599060227811	714.574706545391	3.4583564628839e-17	5.23513045623631e-17
DUSP14	15.8121823578887	1.98636263974499	691.143584854948	3.45920227325821e-17	5.23580015214208e-17
CCDC8	20.234629935022	1.31432426096391	650.744470126812	3.47805511455001e-17	5.26372170379485e-17
ALDH1B1	13.1670291152697	5.92635159471015	712.973723095306	3.48195798327382e-17	5.26901395183758e-17
MMS22L	14.099120331675	4.93153571440032	713.452612342267	3.48420972479307e-17	5.27180671696074e-17
PIEZO1	12.6999171573006	6.27498485285272	712.656230760238	3.49490070915555e-17	5.28736639516609e-17
GON4L	12.1602207443324	6.87221623854518	712.31898867304	3.50866329782539e-17	5.30744506477768e-17
RCAN1	16.1368205739357	5.72326981517115	712.997198856908	3.50915665802395e-17	5.30744506477768e-17
HMBOX1	14.0826524839615	5.20207916859061	712.681064711765	3.50939930240558e-17	5.30744506477768e-17
VASH1	16.0444558804842	3.63086297493832	716.251895625278	3.52776710802514e-17	5.33460203833838e-17
ARHGAP31	15.1532584852538	5.14019090199446	712.346819058333	3.5287035823693e-17	5.33539652790904e-17
RNASET2	13.5615924079862	6.55395967592536	711.759381941848	3.53682850046215e-17	5.34704566047268e-17
AK7	18.3963131385544	2.24679041975127	725.036231270047	3.53723199328288e-17	5.34704566047268e-17
GPR63	17.6704058113724	3.28197234183076	719.57137200337	3.53883977007576e-17	5.3488530774209e-17
RBM6	11.7834599766731	7.43218501445466	711.388121929809	3.55312238890085e-17	5.36878351083637e-17
LRP12	16.2030983054523	4.08234194947369	713.784688003305	3.55319066074736e-17	5.36878351083637e-17
TAMM41	14.7454405573434	3.80562227484171	715.869506322073	3.55326684321477e-17	5.36878351083637e-17
SYNE3	18.8053644855631	2.93515926399992	722.373407741043	3.55479341725299e-17	5.37046487749117e-17
TMEM189	16.5107008327812	3.8098173256521	714.818381015926	3.56483646576611e-17	5.38501076456918e-17
SLFN12	17.8951939195344	2.44218299665888	725.743231602787	3.5664313917374e-17	5.38679309127892e-17
HIC1	18.3948925637809	2.49442507698603	723.849788761344	3.57495157556454e-17	5.399033802566e-17
ETS2	9.96072834397946	8.85268581373114	710.876283644362	3.57706105378392e-17	5.40159108982682e-17
LRSAM1	13.9579798671665	4.47401143221649	712.586291855434	3.5810003352326e-17	5.40691058061702e-17
TRIM16L	17.0919419903706	1.96910605786891	725.172583773015	3.58384706450022e-17	5.41057939399189e-17
ARHGDIA	13.3797410640494	6.55472444157798	710.688459020342	3.58936954329577e-17	5.41828649714303e-17
EME2	18.116937382197	1.15020507979907	655.975214687595	3.59489933147355e-17	5.42600284023668e-17
SGSM2	15.1337583482152	4.61096031127891	711.49547377523	3.59603171203628e-17	5.42665436691005e-17
KIAA1109	11.2969382250786	8.51018572811626	710.490063727943	3.59616720932224e-17	5.42665436691005e-17
ZNF569	18.3837711408808	1.91424496595093	722.110148458475	3.59772704518598e-17	5.4283770424865e-17
RPL5	9.9009887428536	10.0496160115169	710.359231856361	3.602619685567e-17	5.4351273856764e-17
DKC1	11.752742589819	7.09259182987608	710.223954400274	3.61099775474811e-17	5.44713387481121e-17
POLR2J	14.6635777467132	5.66276306606253	710.389551377347	3.61212799543168e-17	5.44820560751979e-17
DNAL4	17.0667355209782	3.01548419271152	719.703518088187	3.6149893404402e-17	5.45188782820978e-17
TLN2	13.6086334948131	7.12447213409493	710.010574036398	3.62172056397767e-17	5.46095521517647e-17
EHF	10.0621026356955	9.97418421388285	709.973420685565	3.62184316913776e-17	5.46095521517647e-17
IPO4	13.8966043409523	5.25052630798285	710.353831783697	3.62290861687724e-17	5.46192716209197e-17
HOXA4	17.2363388255912	1.30451235559137	648.087400157634	3.62586852278062e-17	5.46575465240066e-17
RABEP2	15.1693745191701	4.11800250925524	711.691242633943	3.64469142733806e-17	5.49349088786676e-17
COPZ1	13.4312101525781	6.18237697005985	709.56901958406	3.64682960577217e-17	5.49607541260068e-17
RASSF4	17.2929746522659	3.71855983545402	714.238650741177	3.64909092702732e-17	5.49884490211165e-17
SNX10	15.684292372834	4.01081196805565	711.932869296608	3.6497084511734e-17	5.4991369848827e-17
HNRNPUL2	12.8561648276674	6.63080553401914	709.457919971203	3.65045570709918e-17	5.49962444833898e-17
LRCH1	12.5282761969439	6.16217863611579	709.325614342913	3.66078351560895e-17	5.51397154131825e-17
SORD	12.4519116797481	5.93417309324509	709.397113405729	3.66082847457735e-17	5.51397154131825e-17
CBWD3	13.8890962792027	5.12267560204467	709.570071968022	3.66765571227222e-17	5.52361377228837e-17
NRSN2	18.9111066874686	1.94981590640644	714.858278675002	3.66836172543012e-17	5.52403606385398e-17
VPS13B	12.1130545337062	7.22269119227833	709.050539643057	3.66961092376223e-17	5.525276122913e-17
BBS12	17.0796494640977	3.12207637280534	717.711349836713	3.67083990670769e-17	5.5264854598259e-17
OPN3	16.1333266882689	4.21877408066907	710.814606475003	3.67809233377241e-17	5.5367618186073e-17
ABCC1	11.8963735861157	6.27313715145321	708.955020843145	3.68011277444034e-17	5.53916081403933e-17
ARHGEF17	15.5494568233714	3.93564408901896	711.584661006914	3.68233598195166e-17	5.54186441439595e-17
INMT	18.4920378537206	2.36732180125661	721.530636458181	3.68372262411089e-17	5.5433085145896e-17
EIF5A2	15.1951119183788	3.63871752476463	713.488784483946	3.70168382595657e-17	5.56946422988582e-17
ARHGEF15	18.5058162601078	1.29721791641191	684.786399066145	3.70196223986632e-17	5.56946422988582e-17
ZC2HC1C	17.5631765577857	2.34217373291887	724.467735327416	3.7029044449894e-17	5.57023606763067e-17
EFCAB5	17.7164385504728	2.03687785009172	724.523665946192	3.71031339171573e-17	5.58073444328178e-17
SMG7	11.9362350943952	6.77136617321562	708.026247131043	3.72309204080337e-17	5.59930609473777e-17
CREB3L2	12.886863876861	6.86576704786202	707.998746972226	3.72438106706473e-17	5.600595744344e-17
TARBP1	12.205582897191	6.36186153781926	707.988610591489	3.72755493389225e-17	5.60471912499856e-17
FBXO36	18.4708988368967	1.86106009436202	716.835089225285	3.74212712392914e-17	5.62597798464918e-17
CASP10	14.0677412457944	6.39803069806673	707.648162770562	3.74418725592039e-17	5.62842325626485e-17
DOCK9	11.6737893069419	7.08352019893039	707.461392761454	3.75152525631097e-17	5.63880096139665e-17
SPIB	23.7288149013844	3.24988108658951	598.637101149919	3.75697902365872e-17	5.6463444590165e-17
FAM115C	17.0170923214763	2.36064070280595	724.216516147584	3.7705620392215e-17	5.66610220065483e-17
CAD	12.8260067129594	5.69152808688966	707.170682749527	3.77906903821695e-17	5.67822841479715e-17
GM2A	14.7345727740758	5.77121672877221	706.961399978203	3.78662635150645e-17	5.68892503949556e-17
TCERG1	11.3545995489349	7.69726333117131	706.634838786392	3.79367162421153e-17	5.69885000123166e-17
TEX30	15.9617723437037	2.9593258583373	718.32083785356	3.79673076344906e-17	5.70278539275608e-17
STXBP6	15.087974833378	4.27772325956638	707.787374321967	3.82060128879025e-17	5.73797548336134e-17
SERINC2	15.7137476713034	5.20516775814694	706.600341386504	3.82243002083187e-17	5.74005776239463e-17
ADCY7	16.082374305807	4.4879748656604	707.365701939936	3.82751291082713e-17	5.74702569060913e-17
CEBPD	16.1966257787686	5.20756388353196	706.576973338042	3.82990449977517e-17	5.74995147513962e-17
LYPD6	15.5206070292625	3.55687858896997	711.146997555666	3.83566084847699e-17	5.75792761420112e-17
TSPO	16.8180644617751	3.37470429220889	711.821961382041	3.84769273981379e-17	5.77532139123895e-17
LRRTM2	19.0832405151613	1.30703845215744	681.656334070067	3.84820726105564e-17	5.7754257679511e-17
CDCA4	15.3408149995745	3.80782736796838	708.965641400398	3.85817391871827e-17	5.78971433588212e-17
FOXF1	17.4324053741973	3.73785480074256	710.375141947855	3.85862388402323e-17	5.78972016077891e-17
GALNT6	11.6864926886289	5.9871490785713	705.555767517413	3.86797044836846e-17	5.80307345386363e-17
NUAK1	15.6906154782833	4.08272969507809	707.399648870373	3.86962835053122e-17	5.80427223848207e-17
PALM2	16.7891632671506	1.88506772552672	708.603923865246	3.86966389395064e-17	5.80427223848207e-17
DARS2	13.6395482681408	6.06768893796451	705.169768163405	3.87636144360371e-17	5.81364631113157e-17
BOP1	14.9891709512766	3.98622433276101	707.886025721446	3.8781773741109e-17	5.81569776297925e-17
